Name,Age,Team,Seed Time,Performance Time,EVENT,EVENT_NUM,PLACE,GENDER,AGE_GROUP,DISTANCE,STROKE,DISTANCEXSTROKE,AGE_GROUPXGENDER,MEET,SWIM_TYPE,PCT_DROP_GAIN
Kimaya S,14,Bahamas,2:53.06,2:53.52,Girls 13-14 200 LC Meter Breaststroke,5,2,Girls,13-14,200,Breaststroke,200Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.26580376747949147
Lucy,14,Cayman Islands-ZZ,2:48.93,2:55.49,Girls 13-14 200 LC Meter Breaststroke,5,3,Girls,13-14,200,Breaststroke,200Breaststroke,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-3.8832652577990894
Kristin,14,Grenada National Swim Team,3:01.43,2:57.49,Girls 13-14 200 LC Meter Breaststroke),5,1,Girls,13-14,200,Breaststroke),200Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,2.1716364438075275
Kia,13,Jamaica,2:59.77,2:58.62,Girls 13-14 200 LC Meter Breaststroke),5,2,Girls,13-14,200,Breaststroke),200Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.6397062913723122
Saniya,13,Barbados Swim Team,3:01.52,3:00.69,Girls 13-14 200 LC Meter Breaststroke),5,3,Girls,13-14,200,Breaststroke),200Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.45724988981931053
Raegan,14,Trinidad & Tobago,2:57.30,3:01.32,Girls 13-14 200 LC Meter Breaststroke),5,4,Girls,13-14,200,Breaststroke),200Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.267343485617587
Breanna,14,Trinidad & Tobago,2:54.86,3:03.89,Girls 13-14 200 LC Meter Breaststroke),5,5,Girls,13-14,200,Breaststroke),200Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-5.16413130504402
Maelyss,14,Martinique,3:05.77,3:05.84,Girls 13-14 200 LC Meter Breaststroke),5,6,Girls,13-14,200,Breaststroke),200Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.03768100339128663
Czyaleah S,14,Aruba,3:03.54,3:06.37,Girls 13-14 200 LC Meter Breaststroke),5,7,Girls,13-14,200,Breaststroke),200Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.5418982238204275
Francesca,14,Cayman Islands-ZZ,2:57.46,3:08.57,Girls 13-14 200 LC Meter Breaststroke),5,8,Girls,13-14,200,Breaststroke),200Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-6.260565761298312
Zeia,14,Grenada National Swim Team,3:13.12,3:16.21,Girls 13-14 200 LC Meter Breaststroke),5,9,Girls,13-14,200,Breaststroke),200Breaststroke),13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.600041425020714
David A,14,Bahamas,2:32.85,2:31.79,Boys 13-14 200 LC Meter Breaststroke,6,1,Boys,13-14,200,Breaststroke,200Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.6934903500163574
Ethan,13,Trinidad & Tobago,2:34.81,2:34.05,Boys 13-14 200 LC Meter Breaststroke,6,2,Boys,13-14,200,Breaststroke,200Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.49092435889153857
Jadon,14,Trinidad & Tobago,2:36.07,2:35.31,Boys 13-14 200 LC Meter Breaststroke,6,3,Boys,13-14,200,Breaststroke,200Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.48696097904785735
Maxime,14,Martinique,2:36.27,2:37.38,Boys 13-14 200 LC Meter Breaststroke,6,4,Boys,13-14,200,Breaststroke,200Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.7103090804376945
Alexander J,14,Bahamas,2:37.72,2:37.57,Boys 13-14 200 LC Meter Breaststroke,6,5,Boys,13-14,200,Breaststroke,200Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.09510524980979311
Gideon D,14,Aruba,2:36.29,2:39.79,Boys 13-14 200 LC Meter Breaststroke,6,6,Boys,13-14,200,Breaststroke,200Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.239426706763069
Wolf,14,Aruba,2:42.88,2:41.99,Boys 13-14 200 LC Meter Breaststroke,6,7,Boys,13-14,200,Breaststroke,200Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.5464145383104042
David A,14,Bahamas,2:37.86,2:32.85,Boys 13-14 200 LC Meter Breaststroke,6,1,Boys,13-14,200,Breaststroke,200Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,3.1736982136070053
Ethan,13,Trinidad & Tobago,2:35.84,2:34.81,Boys 13-14 200 LC Meter Breaststroke,6,2,Boys,13-14,200,Breaststroke,200Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.6609342915811095
Lennox M,14,Cayman Islands-ZZ,2:34.62,2:35.61,Boys 13-14 200 LC Meter Breaststroke,6,3,Boys,13-14,200,Breaststroke,200Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.6402793946449419
Jadon,14,Trinidad & Tobago,2:41.16,2:36.07,Boys 13-14 200 LC Meter Breaststroke,6,4,Boys,13-14,200,Breaststroke,200Breaststroke,13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,3.158351948374288
Maxime,14,Martinique,2:41.53,2:36.27,Boys 13-14 200 LC Meter Breaststroke),6,1,Boys,13-14,200,Breaststroke),200Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,3.2563610474834337
Gideon D,14,Aruba,2:38.24,2:36.29,Boys 13-14 200 LC Meter Breaststroke),6,2,Boys,13-14,200,Breaststroke),200Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.2323053589484434
Alexander J,14,Bahamas,2:40.38,2:37.72,Boys 13-14 200 LC Meter Breaststroke),6,3,Boys,13-14,200,Breaststroke),200Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.658560917820175
Wolf,14,Aruba,2:43.74,2:42.88,Boys 13-14 200 LC Meter Breaststroke),6,4,Boys,13-14,200,Breaststroke),200Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.5252229143764587
Zachary,14,Barbados Swim Team,2:41.66,2:44.91,Boys 13-14 200 LC Meter Breaststroke),6,5,Boys,13-14,200,Breaststroke),200Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.010392181120871
Tyler,14,St Vincent Swim Team,2:44.88,2:46.89,Boys 13-14 200 LC Meter Breaststroke),6,6,Boys,13-14,200,Breaststroke),200Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.219068413391552
Suraj,14,Jamaica,2:45.44,2:50.82,Boys 13-14 200 LC Meter Breaststroke),6,7,Boys,13-14,200,Breaststroke),200Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-3.251934235976787
Damisio Jayden,14,Suriname,2:54.67,2:51.12,Boys 13-14 200 LC Meter Breaststroke),6,8,Boys,13-14,200,Breaststroke),200Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,2.032403961756461
Cassius,14,Barbados Swim Team,2:58.53,2:53.14,Boys 13-14 200 LC Meter Breaststroke),6,9,Boys,13-14,200,Breaststroke),200Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,3.0191004313000698
Jahmai C,14,Cayman Islands-ZZ,2:56.08,3:00.11,Boys 13-14 200 LC Meter Breaststroke),6,10,Boys,13-14,200,Breaststroke),200Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.2887323943662143
Kaleb,14,Grenada National Swim Team,2:52.72,3:01.76,Boys 13-14 200 LC Meter Breaststroke),6,11,Boys,13-14,200,Breaststroke),200Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-5.233904585456226
Jediah,13,Anguilla,3:24.04,3:32.23,Boys 13-14 200 LC Meter Breaststroke),6,12,Boys,13-14,200,Breaststroke),200Breaststroke),13-14Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-4.013918839443245
Catherine,16,Trinidad & Tobago,2:49.40,2:44.08,Girls 15-17 200 LC Meter Breaststroke,7,1,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,3.1404958677686077
Ellie,16,Antigua Barbuda National Team,2:53.51,2:44.35,Girls 15-17 200 LC Meter Breaststroke,7,2,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,5.279234626246324
Elyse A,17,Bahamas,2:46.94,2:45.99,Girls 15-17 200 LC Meter Breaststroke,7,3,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.5690667305618717
Tia-Isabella J,17,Bahamas,2:56.88,2:54.13,Girls 15-17 200 LC Meter Breaststroke,7,4,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.554726368159204
Cyrielle,16,Martinique,2:55.65,2:55.25,Girls 15-17 200 LC Meter Breaststroke,7,5,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.227725590663254
Sayane,15,Martinique,2:57.48,2:57.84,Girls 15-17 200 LC Meter Breaststroke,7,6,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.2028397565922998
Allysa,16,Barbados Swim Team,3:02.50,2:58.64,Girls 15-17 200 LC Meter Breaststroke,7,7,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,2.1150684931506922
Elyse A,17,Bahamas,2:52.31,2:46.94,Girls 15-17 200 LC Meter Breaststroke,7,1,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,3.116476118623414
Catherine,16,Trinidad & Tobago,2:44.69,2:49.40,Girls 15-17 200 LC Meter Breaststroke,7,2,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.859918635011238
Ellie,16,Antigua Barbuda National Team,2:39.13,2:53.51,Girls 15-17 200 LC Meter Breaststroke,7,3,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-9.036636712122162
Cyrielle,16,Martinique,2:57.97,2:55.65,Girls 15-17 200 LC Meter Breaststroke,7,4,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.3035904927796782
Tia-Isabella J,17,Bahamas,2:53.33,2:56.88,Girls 15-17 200 LC Meter Breaststroke,7,5,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.0481163099290436
Sayane,15,Martinique,2:59.64,2:57.48,Girls 15-17 200 LC Meter Breaststroke,7,6,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.2024048096192368
Allysa,16,Barbados Swim Team,2:57.54,3:02.50,Girls 15-17 200 LC Meter Breaststroke,7,7,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.7937366227329097
Maria M,17,Cayman Islands-ZZ,2:54.45,3:02.86,Girls 15-17 200 LC Meter Breaststroke,7,8,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-4.820865577529393
Anya,16,Trinidad & Tobago,3:05.02,3:04.33,Girls 15-17 200 LC Meter Breaststroke,7,9,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.37293265592908753
Gabriella,15,Aruba,3:02.92,3:08.13,Girls 15-17 200 LC Meter Breaststroke,7,10,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.848239667614262
Azania,15,Cayman Islands-ZZ,2:56.16,3:11.06,Girls 15-17 200 LC Meter Breaststroke,7,11,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-8.458219800181656
Eden-Lee,15,Bonaire,3:08.52,3:17.94,Girls 15-17 200 LC Meter Breaststroke,7,12,Girls,15-17,200,Breaststroke,200Breaststroke,15-17Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-4.996817313812851
Dominic W,17,Cayman Islands-ZZ,2:25.90,2:21.44,Boys 15-17 200 LC Meter Breaststroke,8,1,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,3.056888279643597
Joshua,17,Barbados Swim Team,2:26.69,2:23.44,Boys 15-17 200 LC Meter Breaststroke,8,2,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,2.2155566159929103
Caden A,17,Bahamas,2:30.79,2:25.21,Boys 15-17 200 LC Meter Breaststroke,8,3,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,3.7005106439418958
Anpherne,16,Trinidad & Tobago,2:31.43,2:28.94,Boys 15-17 200 LC Meter Breaststroke,8,4,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.6443241101499102
Lucas,16,Martinique,2:27.22,2:29.57,Boys 15-17 200 LC Meter Breaststroke,8,5,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.596250509441648
Kai,15,Jamaica,2:33.24,2:32.66,Boys 15-17 200 LC Meter Breaststroke,8,6,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.37849125554686275
William B,15,Bahamas,2:37.18,2:35.53,Boys 15-17 200 LC Meter Breaststroke,8,7,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.0497518768291167
Alexandre,17,Martinique,2:37.39,2:37.93,Boys 15-17 200 LC Meter Breaststroke,8,8,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.34309676599531136
Dominic W,17,Cayman Islands-ZZ,2:21.94,2:25.90,Boys 15-17 200 LC Meter Breaststroke,8,1,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.7899112300972297
Joshua,17,Barbados Swim Team,2:25.65,2:26.69,Boys 15-17 200 LC Meter Breaststroke,8,2,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.7140405080672791
Lucas,16,Martinique,2:30.49,2:27.22,Boys 15-17 200 LC Meter Breaststroke,8,3,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,2.1729018539437903
Caden A,17,Bahamas,2:26.69,2:30.79,Boys 15-17 200 LC Meter Breaststroke,8,4,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.7950098847910523
Anpherne,16,Trinidad & Tobago,2:35.32,2:31.43,Boys 15-17 200 LC Meter Breaststroke,8,5,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,2.50450682462013
Kai,15,Jamaica,2:34.69,2:33.24,Boys 15-17 200 LC Meter Breaststroke,8,6,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.9373585881440226
William B,15,Bahamas,2:31.70,2:37.18,Boys 15-17 200 LC Meter Breaststroke,8,7,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-3.6123928806855754
Alexandre,17,Martinique,2:33.36,2:37.39,Boys 15-17 200 LC Meter Breaststroke,8,8,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.6278038601982083
Jack L,16,Cayman Islands-ZZ,2:34.11,2:38.84,Boys 15-17 200 LC Meter Breaststroke,8,9,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-3.0692362598144114
Noah,17,Jamaica,2:37.40,2:39.89,Boys 15-17 200 LC Meter Breaststroke,8,10,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.5819567979669509
Liam,16,Trinidad & Tobago,2:33.44,2:41.00,Boys 15-17 200 LC Meter Breaststroke,8,11,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-4.927007299270074
Ian,16,Aruba,2:44.23,2:46.67,Boys 15-17 200 LC Meter Breaststroke,8,12,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.4857212445960095
Jai,16,Antigua Barbuda National Team,2:57.22,2:48.34,Boys 15-17 200 LC Meter Breaststroke,8,13,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,5.010721137569121
Xylan D,15,Aruba,2:46.68,2:50.10,Boys 15-17 200 LC Meter Breaststroke,8,14,Boys,15-17,200,Breaststroke,200Breaststroke,15-17Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-2.0518358531317418
Kaija,12,Barbados Swim Team,31.98,31.14,Girls 11-12 50 LC Meter Backstroke,9,1,Girls,11-12,50,Backstroke,50Backstroke,11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,2.6266416510318944
Kai,12,Jamaica,31.99,32.34,Girls 11-12 50 LC Meter Backstroke,9,2,Girls,11-12,50,Backstroke,50Backstroke,11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.0940919037199281
Lauren,11,Cayman Islands-ZZ,33.59,33.05,Girls 11-12 50 LC Meter Backstroke,9,3,Girls,11-12,50,Backstroke,50Backstroke,11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.607621315867836
Mia,12,Jamaica,33.23,33.27,Girls 11-12 50 LC Meter Backstroke,9,4,Girls,11-12,50,Backstroke,50Backstroke,11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.12037315678605555
Alyssa A,12,Aruba,34.10,33.71,Girls 11-12 50 LC Meter Backstroke,9,5,Girls,11-12,50,Backstroke,50Backstroke,11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.1436950146627582
Taija,12,Barbados Swim Team,34.16,34.12,Girls 11-12 50 LC Meter Backstroke,9,6,Girls,11-12,50,Backstroke,50Backstroke,11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.1170960187353605
Zalayhar,12,Trinidad & Tobago,35.12,34.90,Girls 11-12 50 LC Meter Backstroke,9,7,Girls,11-12,50,Backstroke,50Backstroke,11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.6264236902050082
Sylvia,12,Bermuda Swim Team,35.04,35.24,Girls 11-12 50 LC Meter Backstroke,9,8,Girls,11-12,50,Backstroke,50Backstroke,11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.5707762557077707
Kaija,12,Barbados Swim Team,31.54,31.98,Girls 11-12 50 LC Meter Backstroke,9,1,Girls,11-12,50,Backstroke,50Backstroke,11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.3950538998097695
Kai,12,Jamaica,32.55,31.99,Girls 11-12 50 LC Meter Backstroke,9,2,Girls,11-12,50,Backstroke,50Backstroke,11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.720430107526878
Mia,12,Jamaica,33.86,33.23,Girls 11-12 50 LC Meter Backstroke,9,3,Girls,11-12,50,Backstroke,50Backstroke,11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.8606024808033153
Lauren,11,Cayman Islands-ZZ,33.34,33.59,Girls 11-12 50 LC Meter Backstroke,9,4,Girls,11-12,50,Backstroke,50Backstroke,11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.7498500299940011
Alyssa A,12,Aruba,35.95,34.10,Girls 11-12 50 LC Meter Backstroke),9,1,Girls,11-12,50,Backstroke),50Backstroke),11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,5.146036161335191
Taija,12,Barbados Swim Team,34.43,34.16,Girls 11-12 50 LC Meter Backstroke),9,2,Girls,11-12,50,Backstroke),50Backstroke),11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.7841998257333812
Jayla-Marie,12,Barbados Swim Team,34.50,34.88,Girls 11-12 50 LC Meter Backstroke),9,3,Girls,11-12,50,Backstroke),50Backstroke),11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.1014492753623262
Sylvia,12,Bermuda Swim Team,35.54,35.04,Girls 11-12 50 LC Meter Backstroke),9,4,Girls,11-12,50,Backstroke),50Backstroke),11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.4068655036578503
Zalayhar,12,Trinidad & Tobago,34.90,35.12,Girls 11-12 50 LC Meter Backstroke),9,5,Girls,11-12,50,Backstroke),50Backstroke),11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.630372492836673
Sienna H,12,Bahamas,34.67,35.20,Girls 11-12 50 LC Meter Backstroke),9,6,Girls,11-12,50,Backstroke),50Backstroke),11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.5286991635419702
Keziah,12,Antigua Barbuda National Team,35.02,35.34,Girls 11-12 50 LC Meter Backstroke),9,7,Girls,11-12,50,Backstroke),50Backstroke),11-12Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.913763563677899
